scenario,theta_occ,theta_light,theta_plug
exp2_noise,0.6788198450292215,1.350164745404577,0.978381881428726
exp2_noise,1.1474932639127973,0.7337685378579999,1.1957532357395613
exp2_noise,1.3871402107609283,0.9356971331024937,0.6411847565427065
exp2_noise,1.053574334551542,0.6339610726317872,1.2448500113223218
exp2_noise,0.5715098125668754,0.7597506459504474,0.7951512454693342
exp2_noise,0.8696414447507345,0.9866021545877571,0.6254435063318647
exp2_noise,0.7389503051390983,0.7693168889564879,1.1287323371180622
exp2_noise,0.6571130424163223,1.3039552550004252,0.8215432531759237
exp2_noise,1.1299888207803328,0.642579909439738,0.8068475711327141
exp2_noise,0.6767976385197535,0.8485761861312159,0.8734729005955385
exp2_noise,0.9004587820377826,0.987051585534564,0.8335038656887404
exp2_noise,1.1479088985669699,0.7019679541806046,1.191331293765755
exp2_noise,0.5880566895265094,0.8431725436919079,1.2441286339027549
exp2_noise,0.9511452257542977,0.945149065366197,0.948537787567847
exp2_noise,0.9658019499095519,0.7171729046727501,0.698245760439564
exp2_noise,0.894950116131395,0.813687313826779,0.7088686080057716
exp2_noise,0.6943550921961348,1.2123460735222444,0.83736320859267
exp2_noise,0.6048571863192855,1.172247964904986,1.2727613125553494
exp2_noise,0.644526851350641,1.389033873695655,0.9782165770302315
exp2_noise,0.6739446551129539,1.3446700398491738,0.9642579292468241
exp2_noise,1.083577438036222,0.8304818506493157,0.6338874187833872
exp2_noise,1.2283888425728298,0.8490912898274374,0.8596850057887158
exp2_noise,0.782910019929753,0.8310693796578976,1.3370795441736363
exp2_noise,1.0046896322808987,1.0813101376243015,1.0268062454995048
exp2_noise,0.626086707729557,1.3503217750488583,1.164158051237129
exp2_noise,0.5501939818885101,0.7732170791039806,0.671539675860169
exp2_noise,0.5963297663304268,0.8345763962499124,0.6262323588593448
exp2_noise,0.9832375211020432,1.0383146233704645,0.5827164024234969
exp2_noise,0.8066393268837841,0.667645400598978,0.6299209656786564
exp2_noise,0.9736108791596763,1.0173354150986436,0.8932091405417945
exp2_noise,0.7343926331788642,0.7615765500570959,1.110902324876615
exp2_noise,0.717845037920533,1.1381856005435347,0.6811103960612519
exp2_noise,0.7343234615715934,0.7866770004663058,1.158724006157252
exp2_noise,1.103067933312972,0.8917131283912878,0.7199304897485244
